site, longitude, latitude, year, month, logSO2
DE12,8.7,52.85,1999,4,
DE12,8.7,52.85,1999,5,
DE12,8.7,52.85,1999,6,
DE12,8.7,52.85,1999,7,
DE12,8.7,52.85,1999,8,
DE12,8.7,52.85,1999,9,
DE12,8.7,52.85,1999,10,
DE12,8.7,52.85,1999,11,
DE12,8.7,52.85,1999,12,
DE12,8.7,52.85,2000,1,
DE12,8.7,52.85,2000,2,
DE12,8.7,52.85,2000,3,
DE12,8.7,52.85,2000,4,
DE12,8.7,52.85,2000,5,
DE12,8.7,52.85,2000,6,
DE12,8.7,52.85,2000,7,
DE12,8.7,52.85,2000,8,
DE12,8.7,52.85,2000,9,
DE12,8.7,52.85,2000,10,
DE12,8.7,52.85,2000,11,
DE12,8.7,52.85,2000,12,
DE12,8.7,52.85,2001,1,
DE12,8.7,52.85,2001,2,
DE12,8.7,52.85,2001,3,
DE12,8.7,52.85,2001,4,
DE12,8.7,52.85,2001,5,
DE12,8.7,52.85,2001,6,
DE12,8.7,52.85,2001,7,
DE12,8.7,52.85,2001,8,
DE12,8.7,52.85,2001,9,
DE12,8.7,52.85,2001,10,
DE12,8.7,52.85,2001,11,
DE12,8.7,52.85,2001,12,
DE13,9.366666666666667,52.31666666666667,1990,1,
DE13,9.366666666666667,52.31666666666667,1990,2,
DE13,9.366666666666667,52.31666666666667,1990,3,
DE13,9.366666666666667,52.31666666666667,1990,4,
DE13,9.366666666666667,52.31666666666667,1990,5,
DE13,9.366666666666667,52.31666666666667,1990,6,
DE13,9.366666666666667,52.31666666666667,1990,7,
DE13,9.366666666666667,52.31666666666667,1990,8,
DE13,9.366666666666667,52.31666666666667,1990,9,
DE13,9.366666666666667,52.31666666666667,1990,10,
DE13,9.366666666666667,52.31666666666667,1990,11,
DE13,9.366666666666667,52.31666666666667,1990,12,
DE13,9.366666666666667,52.31666666666667,1991,1,
DE13,9.366666666666667,52.31666666666667,1991,2,
DE13,9.366666666666667,52.31666666666667,1991,3,
DE13,9.366666666666667,52.31666666666667,1991,4,1.7077436012182237
DE13,9.366666666666667,52.31666666666667,1991,5,.6352532021410426
DE13,9.366666666666667,52.31666666666667,1991,6,.37740851032563916
DE13,9.366666666666667,52.31666666666667,1991,7,1.3723222035530074
DE13,9.366666666666667,52.31666666666667,1991,8,.7763387714467098
DE13,9.366666666666667,52.31666666666667,1991,9,1.4869312379413036
DE13,9.366666666666667,52.31666666666667,1991,10,2.6955389271651384
DE13,9.366666666666667,52.31666666666667,1991,11,1.8862359682838024
DE13,9.366666666666667,52.31666666666667,1991,12,2.6145816577772547
DE13,9.366666666666667,52.31666666666667,1992,1,2.5501090130336337
DE13,9.366666666666667,52.31666666666667,1992,2,2.0670526148670216
DE13,9.366666666666667,52.31666666666667,1992,3,1.8360155604825923
DE13,9.366666666666667,52.31666666666667,1992,4,1.3353957256863542
DE13,9.366666666666667,52.31666666666667,1992,5,2.092912894177292
DE13,9.366666666666667,52.31666666666667,1992,6,1.1535738467420842
DE13,9.366666666666667,52.31666666666667,1992,7,.5495654520819213
DE13,9.366666666666667,52.31666666666667,1992,8,.579138263948078
DE13,9.366666666666667,52.31666666666667,1992,9,1.7817933049162051
DE13,9.366666666666667,52.31666666666667,1992,10,1.7994795922431932
DE13,9.366666666666667,52.31666666666667,1992,11,1.892283306994354
DE13,9.366666666666667,52.31666666666667,1992,12,2.359201693412942
DE13,9.366666666666667,52.31666666666667,1993,1,
DE13,9.366666666666667,52.31666666666667,1993,2,
DE13,9.366666666666667,52.31666666666667,1993,3,
DE13,9.366666666666667,52.31666666666667,1993,4,
DE13,9.366666666666667,52.31666666666667,1993,5,
DE13,9.366666666666667,52.31666666666667,1993,6,
DE13,9.366666666666667,52.31666666666667,1993,7,
DE13,9.366666666666667,52.31666666666667,1993,8,
DE13,9.366666666666667,52.31666666666667,1993,9,
DE13,9.366666666666667,52.31666666666667,1993,10,
DE13,9.366666666666667,52.31666666666667,1993,11,
DE13,9.366666666666667,52.31666666666667,1993,12,
DE13,9.366666666666667,52.31666666666667,1994,1,
DE13,9.366666666666667,52.31666666666667,1994,2,
DE13,9.366666666666667,52.31666666666667,1994,3,
DE13,9.366666666666667,52.31666666666667,1994,4,
DE13,9.366666666666667,52.31666666666667,1994,5,
DE13,9.366666666666667,52.31666666666667,1994,6,
DE13,9.366666666666667,52.31666666666667,1994,7,
DE13,9.366666666666667,52.31666666666667,1994,8,
DE13,9.366666666666667,52.31666666666667,1994,9,
DE13,9.366666666666667,52.31666666666667,1994,10,
DE13,9.366666666666667,52.31666666666667,1994,11,
DE13,9.366666666666667,52.31666666666667,1994,12,
DE13,9.366666666666667,52.31666666666667,1995,1,
DE13,9.366666666666667,52.31666666666667,1995,2,
DE13,9.366666666666667,52.31666666666667,1995,3,
DE13,9.366666666666667,52.31666666666667,1995,4,
DE13,9.366666666666667,52.31666666666667,1995,5,
DE13,9.366666666666667,52.31666666666667,1995,6,
DE13,9.366666666666667,52.31666666666667,1995,7,
DE13,9.366666666666667,52.31666666666667,1995,8,
DE13,9.366666666666667,52.31666666666667,1995,9,
DE13,9.366666666666667,52.31666666666667,1995,10,
DE13,9.366666666666667,52.31666666666667,1995,11,
DE13,9.366666666666667,52.31666666666667,1995,12,
DE13,9.366666666666667,52.31666666666667,1996,1,
DE13,9.366666666666667,52.31666666666667,1996,2,
DE13,9.366666666666667,52.31666666666667,1996,3,
DE13,9.366666666666667,52.31666666666667,1996,4,
DE13,9.366666666666667,52.31666666666667,1996,5,
DE13,9.366666666666667,52.31666666666667,1996,6,
DE13,9.366666666666667,52.31666666666667,1996,7,
DE13,9.366666666666667,52.31666666666667,1996,8,
DE13,9.366666666666667,52.31666666666667,1996,9,
DE13,9.366666666666667,52.31666666666667,1996,10,
DE13,9.366666666666667,52.31666666666667,1996,11,
DE13,9.366666666666667,52.31666666666667,1996,12,
DE13,9.366666666666667,52.31666666666667,1997,1,
DE13,9.366666666666667,52.31666666666667,1997,2,
DE13,9.366666666666667,52.31666666666667,1997,3,
DE13,9.366666666666667,52.31666666666667,1997,4,
DE13,9.366666666666667,52.31666666666667,1997,5,
DE13,9.366666666666667,52.31666666666667,1997,6,
DE13,9.366666666666667,52.31666666666667,1997,7,
DE13,9.366666666666667,52.31666666666667,1997,8,
DE13,9.366666666666667,52.31666666666667,1997,9,
DE13,9.366666666666667,52.31666666666667,1997,10,
DE13,9.366666666666667,52.31666666666667,1997,11,
DE13,9.366666666666667,52.31666666666667,1997,12,
DE13,9.366666666666667,52.31666666666667,1998,1,
DE13,9.366666666666667,52.31666666666667,1998,2,
DE13,9.366666666666667,52.31666666666667,1998,3,
DE13,9.366666666666667,52.31666666666667,1998,4,
DE13,9.366666666666667,52.31666666666667,1998,5,
DE13,9.366666666666667,52.31666666666667,1998,6,
DE13,9.366666666666667,52.31666666666667,1998,7,
DE13,9.366666666666667,52.31666666666667,1998,8,
DE13,9.366666666666667,52.31666666666667,1998,9,
DE13,9.366666666666667,52.31666666666667,1998,10,
DE13,9.366666666666667,52.31666666666667,1998,11,
DE13,9.366666666666667,52.31666666666667,1998,12,
DE13,9.366666666666667,52.31666666666667,1999,1,
DE13,9.366666666666667,52.31666666666667,1999,2,
DE13,9.366666666666667,52.31666666666667,1999,3,
DE13,9.366666666666667,52.31666666666667,1999,4,
DE13,9.366666666666667,52.31666666666667,1999,5,
DE13,9.366666666666667,52.31666666666667,1999,6,
DE13,9.366666666666667,52.31666666666667,1999,7,
DE13,9.366666666666667,52.31666666666667,1999,8,
DE13,9.366666666666667,52.31666666666667,1999,9,
DE13,9.366666666666667,52.31666666666667,1999,10,
DE13,9.366666666666667,52.31666666666667,1999,11,
DE13,9.366666666666667,52.31666666666667,1999,12,
DE13,9.366666666666667,52.31666666666667,2000,1,
DE13,9.366666666666667,52.31666666666667,2000,2,
DE13,9.366666666666667,52.31666666666667,2000,3,
DE13,9.366666666666667,52.31666666666667,2000,4,
DE13,9.366666666666667,52.31666666666667,2000,5,
DE13,9.366666666666667,52.31666666666667,2000,6,
DE13,9.366666666666667,52.31666666666667,2000,7,
DE13,9.366666666666667,52.31666666666667,2000,8,
DE13,9.366666666666667,52.31666666666667,2000,9,
DE13,9.366666666666667,52.31666666666667,2000,10,
DE13,9.366666666666667,52.31666666666667,2000,11,
DE13,9.366666666666667,52.31666666666667,2000,12,
DE13,9.366666666666667,52.31666666666667,2001,1,
DE13,9.366666666666667,52.31666666666667,2001,2,
DE13,9.366666666666667,52.31666666666667,2001,3,
DE13,9.366666666666667,52.31666666666667,2001,4,
DE13,9.366666666666667,52.31666666666667,2001,5,
DE13,9.366666666666667,52.31666666666667,2001,6,
DE13,9.366666666666667,52.31666666666667,2001,7,
DE13,9.366666666666667,52.31666666666667,2001,8,
DE13,9.366666666666667,52.31666666666667,2001,9,
DE13,9.366666666666667,52.31666666666667,2001,10,
DE13,9.366666666666667,52.31666666666667,2001,11,
DE13,9.366666666666667,52.31666666666667,2001,12,
DE14,7.633333333333333,51.11666666666667,1990,1,.7972819452919528
DE14,7.633333333333333,51.11666666666667,1990,2,.940202551920468
DE14,7.633333333333333,51.11666666666667,1990,3,.985256936338878
DE14,7.633333333333333,51.11666666666667,1990,4,1.5448993912965292
DE14,7.633333333333333,51.11666666666667,1990,5,1.3728291101663201
DE14,7.633333333333333,51.11666666666667,1990,6,.2275338996155027
DE14,7.633333333333333,51.11666666666667,1990,7,.5808179955860258
DE14,7.633333333333333,51.11666666666667,1990,8,1.1447003928608648
DE14,7.633333333333333,51.11666666666667,1990,9,.32533906362887954
DE14,7.633333333333333,51.11666666666667,1990,10,1.3311779785612243
DE14,7.633333333333333,51.11666666666667,1990,11,.9648904017102176
DE14,7.633333333333333,51.11666666666667,1990,12,2.1152308936720163
DE14,7.633333333333333,51.11666666666667,1991,1,1.9254887589363248
DE14,7.633333333333333,51.11666666666667,1991,2,2.769552868696152
DE14,7.633333333333333,51.11666666666667,1991,3,1.820913658880628
DE14,7.633333333333333,51.11666666666667,1991,4,1.5189660092700248
DE14,7.633333333333333,51.11666666666667,1991,5,1.061775398616136
DE14,7.633333333333333,51.11666666666667,1991,6,.30121508673436537
DE14,7.633333333333333,51.11666666666667,1991,7,.8868619211833431
DE14,7.633333333333333,51.11666666666667,1991,8,.831386224783711
DE14,7.633333333333333,51.11666666666667,1991,9,1.0121462175176765
DE14,7.633333333333333,51.11666666666667,1991,10,1.170777899468295
DE14,7.633333333333333,51.11666666666667,1991,11,.6696226355129883
DE14,7.633333333333333,51.11666666666667,1991,12,1.5103907588328662
DE14,7.633333333333333,51.11666666666667,1992,1,2.001277276960452
DE14,7.633333333333333,51.11666666666667,1992,2,1.8197798719111011
DE14,7.633333333333333,51.11666666666667,1992,3,1.1623692544708608
DE14,7.633333333333333,51.11666666666667,1992,4,1.308738142901016
DE14,7.633333333333333,51.11666666666667,1992,5,1.550006328664674
DE14,7.633333333333333,51.11666666666667,1992,6,.47716542227335557
DE14,7.633333333333333,51.11666666666667,1992,7,.46216045178470977
DE14,7.633333333333333,51.11666666666667,1992,8,.1918592612744434
DE14,7.633333333333333,51.11666666666667,1992,9,.41574541751572086
DE14,7.633333333333333,51.11666666666667,1992,10,1.1133366840664918
DE14,7.633333333333333,51.11666666666667,1992,11,1.2396777289467125
DE14,7.633333333333333,51.11666666666667,1992,12,1.6831529502563811
DE14,7.633333333333333,51.11666666666667,1993,1,2.0220110320016427
DE14,7.633333333333333,51.11666666666667,1993,2,2.5800274177156344
DE14,7.633333333333333,51.11666666666667,1993,3,2.3166359162167054
DE14,7.633333333333333,51.11666666666667,1993,4,1.088730288813659
DE14,7.633333333333333,51.11666666666667,1993,5,.5119250192092917
DE14,7.633333333333333,51.11666666666667,1993,6,.7416992211421108
DE14,7.633333333333333,51.11666666666667,1993,7,.46467696774001055
DE14,7.633333333333333,51.11666666666667,1993,8,.5913912716055578
DE14,7.633333333333333,51.11666666666667,1993,9,.9339341670467504
DE14,7.633333333333333,51.11666666666667,1993,10,1.3978523099536195
DE14,7.633333333333333,51.11666666666667,1993,11,2.7502472498019985
DE14,7.633333333333333,51.11666666666667,1993,12,1.4120839328061838
DE14,7.633333333333333,51.11666666666667,1994,1,
DE14,7.633333333333333,51.11666666666667,1994,2,
DE14,7.633333333333333,51.11666666666667,1994,3,
DE14,7.633333333333333,51.11666666666667,1994,4,
DE14,7.633333333333333,51.11666666666667,1994,5,
DE14,7.633333333333333,51.11666666666667,1994,6,
DE14,7.633333333333333,51.11666666666667,1994,7,
DE14,7.633333333333333,51.11666666666667,1994,8,
DE14,7.633333333333333,51.11666666666667,1994,9,
DE14,7.633333333333333,51.11666666666667,1994,10,
DE14,7.633333333333333,51.11666666666667,1994,11,
DE14,7.633333333333333,51.11666666666667,1994,12,
DE14,7.633333333333333,51.11666666666667,1995,1,
DE14,7.633333333333333,51.11666666666667,1995,2,
DE14,7.633333333333333,51.11666666666667,1995,3,
DE14,7.633333333333333,51.11666666666667,1995,4,
DE14,7.633333333333333,51.11666666666667,1995,5,
DE14,7.633333333333333,51.11666666666667,1995,6,
DE14,7.633333333333333,51.11666666666667,1995,7,
DE14,7.633333333333333,51.11666666666667,1995,8,
DE14,7.633333333333333,51.11666666666667,1995,9,
DE14,7.633333333333333,51.11666666666667,1995,10,
DE14,7.633333333333333,51.11666666666667,1995,11,
DE14,7.633333333333333,51.11666666666667,1995,12,
DE14,7.633333333333333,51.11666666666667,1996,1,
DE14,7.633333333333333,51.11666666666667,1996,2,
DE14,7.633333333333333,51.11666666666667,1996,3,
DE14,7.633333333333333,51.11666666666667,1996,4,
DE14,7.633333333333333,51.11666666666667,1996,5,
DE14,7.633333333333333,51.11666666666667,1996,6,
DE14,7.633333333333333,51.11666666666667,1996,7,
DE14,7.633333333333333,51.11666666666667,1996,8,
DE14,7.633333333333333,51.11666666666667,1996,9,
DE14,7.633333333333333,51.11666666666667,1996,10,
DE14,7.633333333333333,51.11666666666667,1996,11,
DE14,7.633333333333333,51.11666666666667,1996,12,
DE14,7.633333333333333,51.11666666666667,1997,1,
DE14,7.633333333333333,51.11666666666667,1997,2,
DE14,7.633333333333333,51.11666666666667,1997,3,
DE14,7.633333333333333,51.11666666666667,1997,4,
DE14,7.633333333333333,51.11666666666667,1997,5,
DE14,7.633333333333333,51.11666666666667,1997,6,
DE14,7.633333333333333,51.11666666666667,1997,7,
DE14,7.633333333333333,51.11666666666667,1997,8,
DE14,7.633333333333333,51.11666666666667,1997,9,
DE14,7.633333333333333,51.11666666666667,1997,10,
DE14,7.633333333333333,51.11666666666667,1997,11,
DE14,7.633333333333333,51.11666666666667,1997,12,
DE14,7.633333333333333,51.11666666666667,1998,1,
DE14,7.633333333333333,51.11666666666667,1998,2,
DE14,7.633333333333333,51.11666666666667,1998,3,
DE14,7.633333333333333,51.11666666666667,1998,4,
DE14,7.633333333333333,51.11666666666667,1998,5,
DE14,7.633333333333333,51.11666666666667,1998,6,
DE14,7.633333333333333,51.11666666666667,1998,7,
DE14,7.633333333333333,51.11666666666667,1998,8,
DE14,7.633333333333333,51.11666666666667,1998,9,
DE14,7.633333333333333,51.11666666666667,1998,10,
DE14,7.633333333333333,51.11666666666667,1998,11,
DE14,7.633333333333333,51.11666666666667,1998,12,
DE14,7.633333333333333,51.11666666666667,1999,1,
DE14,7.633333333333333,51.11666666666667,1999,2,
DE14,7.633333333333333,51.11666666666667,1999,3,
DE14,7.633333333333333,51.11666666666667,1999,4,
DE14,7.633333333333333,51.11666666666667,1999,5,
DE14,7.633333333333333,51.11666666666667,1999,6,
DE14,7.633333333333333,51.11666666666667,1999,7,
DE14,7.633333333333333,51.11666666666667,1999,8,
DE14,7.633333333333333,51.11666666666667,1999,9,
DE14,7.633333333333333,51.11666666666667,1999,10,
DE14,7.633333333333333,51.11666666666667,1999,11,
DE14,7.633333333333333,51.11666666666667,1999,12,
DE14,7.633333333333333,51.11666666666667,2000,1,
DE14,7.633333333333333,51.11666666666667,2000,2,
DE14,7.633333333333333,51.11666666666667,2000,3,
DE14,7.633333333333333,51.11666666666667,2000,4,
DE14,7.633333333333333,51.11666666666667,2000,5,
DE14,7.633333333333333,51.11666666666667,2000,6,
DE14,7.633333333333333,51.11666666666667,2000,7,
DE14,7.633333333333333,51.11666666666667,2000,8,
DE14,7.633333333333333,51.11666666666667,2000,9,
DE14,7.633333333333333,51.11666666666667,2000,10,
DE14,7.633333333333333,51.11666666666667,2000,11,
DE14,7.633333333333333,51.11666666666667,2000,12,
DE14,7.633333333333333,51.11666666666667,2001,1,
DE14,7.633333333333333,51.11666666666667,2001,2,
DE14,7.633333333333333,51.11666666666667,2001,3,
DE14,7.633333333333333,51.11666666666667,2001,4,
DE14,7.633333333333333,51.11666666666667,2001,5,
DE14,7.633333333333333,51.11666666666667,2001,6,
DE14,7.633333333333333,51.11666666666667,2001,7,
DE14,7.633333333333333,51.11666666666667,2001,8,
DE14,7.633333333333333,51.11666666666667,2001,9,
DE14,7.633333333333333,51.11666666666667,2001,10,
DE14,7.633333333333333,51.11666666666667,2001,11,
DE14,7.633333333333333,51.11666666666667,2001,12,
DE15,8.533333333333333,50.333333333333336,1990,1,1.6824095248899231
DE15,8.533333333333333,50.333333333333336,1990,2,1.4705206132474313
DE15,8.533333333333333,50.333333333333336,1990,3,1.6167113964005988
DE15,8.533333333333333,50.333333333333336,1990,4,2.078378476826571
DE15,8.533333333333333,50.333333333333336,1990,5,1.6103375076769364
DE15,8.533333333333333,50.333333333333336,1990,6,-.43155244287148287
DE15,8.533333333333333,50.333333333333336,1990,7,.054961558073974334
DE15,8.533333333333333,50.333333333333336,1990,8,.8292066249670418
DE15,8.533333333333333,50.333333333333336,1990,9,.68687756754635
DE15,8.533333333333333,50.333333333333336,1990,10,1.5595121036643746
DE15,8.533333333333333,50.333333333333336,1990,11,1.451965053609536
DE15,8.533333333333333,50.333333333333336,1990,12,2.239485536050729
DE15,8.533333333333333,50.333333333333336,1991,1,2.4754033023561903
DE15,8.533333333333333,50.333333333333336,1991,2,2.9569654573738915
DE15,8.533333333333333,50.333333333333336,1991,3,2.0526482867845237
DE15,8.533333333333333,50.333333333333336,1991,4,1.4510281756864587
DE15,8.533333333333333,50.333333333333336,1991,5,1.122491562458053
DE15,8.533333333333333,50.333333333333336,1991,6,-.10037297414678727
DE15,8.533333333333333,50.333333333333336,1991,7,.6357828631703746
DE15,8.533333333333333,50.333333333333336,1991,8,.03488440185350188
DE15,8.533333333333333,50.333333333333336,1991,9,.8550534224029657
DE15,8.533333333333333,50.333333333333336,1991,10,1.3340795896711515
DE15,8.533333333333333,50.333333333333336,1991,11,1.4723573718857326
DE15,8.533333333333333,50.333333333333336,1991,12,2.0232018233569597
DE15,8.533333333333333,50.333333333333336,1992,1,2.79229943354711
DE15,8.533333333333333,50.333333333333336,1992,2,1.8661709667418653
DE15,8.533333333333333,50.333333333333336,1992,3,1.0981121636264273
DE15,8.533333333333333,50.333333333333336,1992,4,.8748435419599815
DE15,8.533333333333333,50.333333333333336,1992,5,1.3948823783064244
DE15,8.533333333333333,50.333333333333336,1992,6,.1918592612744434
DE15,8.533333333333333,50.333333333333336,1992,7,-.38199275192302223
DE15,8.533333333333333,50.333333333333336,1992,8,-1.1472774606493907
DE15,8.533333333333333,50.333333333333336,1992,9,.25036953756780117
DE15,8.533333333333333,50.333333333333336,1992,10,1.407444119842625
DE15,8.533333333333333,50.333333333333336,1992,11,.9758795232858127
DE15,8.533333333333333,50.333333333333336,1992,12,2.078378476826571
DE15,8.533333333333333,50.333333333333336,1993,1,1.4921172698575578
DE15,8.533333333333333,50.333333333333336,1993,2,2.0805034776262135
DE15,8.533333333333333,50.333333333333336,1993,3,2.2366055340600703
DE15,8.533333333333333,50.333333333333336,1993,4,.6608822199726699
DE15,8.533333333333333,50.333333333333336,1993,5,-.021734492146006208
DE15,8.533333333333333,50.333333333333336,1993,6,-.07095908894049391
DE15,8.533333333333333,50.333333333333336,1993,7,-.5116593045145682
DE15,8.533333333333333,50.333333333333336,1993,8,-.7021879252120944
DE15,8.533333333333333,50.333333333333336,1993,9,.19433246946009025
DE15,8.533333333333333,50.333333333333336,1993,10,1.0369141741978938
DE15,8.533333333333333,50.333333333333336,1993,11,2.817651711017291
DE15,8.533333333333333,50.333333333333336,1993,12,.692897149304736
DE15,8.533333333333333,50.333333333333336,1994,1,
DE15,8.533333333333333,50.333333333333336,1994,2,
DE15,8.533333333333333,50.333333333333336,1994,3,
DE15,8.533333333333333,50.333333333333336,1994,4,
DE15,8.533333333333333,50.333333333333336,1994,5,
DE15,8.533333333333333,50.333333333333336,1994,6,
DE15,8.533333333333333,50.333333333333336,1994,7,
DE15,8.533333333333333,50.333333333333336,1994,8,
DE15,8.533333333333333,50.333333333333336,1994,9,
DE15,8.533333333333333,50.333333333333336,1994,10,
DE15,8.533333333333333,50.333333333333336,1994,11,
DE15,8.533333333333333,50.333333333333336,1994,12,
DE15,8.533333333333333,50.333333333333336,1995,1,
DE15,8.533333333333333,50.333333333333336,1995,2,
DE15,8.533333333333333,50.333333333333336,1995,3,
DE15,8.533333333333333,50.333333333333336,1995,4,
DE15,8.533333333333333,50.333333333333336,1995,5,
DE15,8.533333333333333,50.333333333333336,1995,6,
DE15,8.533333333333333,50.333333333333336,1995,7,
DE15,8.533333333333333,50.333333333333336,1995,8,
DE15,8.533333333333333,50.333333333333336,1995,9,
DE15,8.533333333333333,50.333333333333336,1995,10,
DE15,8.533333333333333,50.333333333333336,1995,11,
DE15,8.533333333333333,50.333333333333336,1995,12,
DE15,8.533333333333333,50.333333333333336,1996,1,
DE15,8.533333333333333,50.333333333333336,1996,2,
DE15,8.533333333333333,50.333333333333336,1996,3,
DE15,8.533333333333333,50.333333333333336,1996,4,
DE15,8.533333333333333,50.333333333333336,1996,5,
DE15,8.533333333333333,50.333333333333336,1996,6,
DE15,8.533333333333333,50.333333333333336,1996,7,
DE15,8.533333333333333,50.333333333333336,1996,8,
DE15,8.533333333333333,50.333333333333336,1996,9,
DE15,8.533333333333333,50.333333333333336,1996,10,
DE15,8.533333333333333,50.333333333333336,1996,11,
DE15,8.533333333333333,50.333333333333336,1996,12,
DE15,8.533333333333333,50.333333333333336,1997,1,
DE15,8.533333333333333,50.333333333333336,1997,2,
DE15,8.533333333333333,50.333333333333336,1997,3,
DE15,8.533333333333333,50.333333333333336,1997,4,
DE15,8.533333333333333,50.333333333333336,1997,5,
DE15,8.533333333333333,50.333333333333336,1997,6,
DE15,8.533333333333333,50.333333333333336,1997,7,
DE15,8.533333333333333,50.333333333333336,1997,8,
DE15,8.533333333333333,50.333333333333336,1997,9,
DE15,8.533333333333333,50.333333333333336,1997,10,
DE15,8.533333333333333,50.333333333333336,1997,11,
DE15,8.533333333333333,50.333333333333336,1997,12,
DE15,8.533333333333333,50.333333333333336,1998,1,
DE15,8.533333333333333,50.333333333333336,1998,2,
DE15,8.533333333333333,50.333333333333336,1998,3,
DE15,8.533333333333333,50.333333333333336,1998,4,
DE15,8.533333333333333,50.333333333333336,1998,5,
DE15,8.533333333333333,50.333333333333336,1998,6,
DE15,8.533333333333333,50.333333333333336,1998,7,
DE15,8.533333333333333,50.333333333333336,1998,8,
DE15,8.533333333333333,50.333333333333336,1998,9,
DE15,8.533333333333333,50.333333333333336,1998,10,
DE15,8.533333333333333,50.333333333333336,1998,11,
DE15,8.533333333333333,50.333333333333336,1998,12,
DE15,8.533333333333333,50.333333333333336,1999,1,
DE15,8.533333333333333,50.333333333333336,1999,2,
DE15,8.533333333333333,50.333333333333336,1999,3,
DE15,8.533333333333333,50.333333333333336,1999,4,
DE15,8.533333333333333,50.333333333333336,1999,5,
DE15,8.533333333333333,50.333333333333336,1999,6,
DE15,8.533333333333333,50.333333333333336,1999,7,
DE15,8.533333333333333,50.333333333333336,1999,8,
DE15,8.533333333333333,50.333333333333336,1999,9,
DE15,8.533333333333333,50.333333333333336,1999,10,
DE15,8.533333333333333,50.333333333333336,1999,11,
DE15,8.533333333333333,50.333333333333336,1999,12,
DE15,8.533333333333333,50.333333333333336,2000,1,
DE15,8.533333333333333,50.333333333333336,2000,2,
DE15,8.533333333333333,50.333333333333336,2000,3,
DE15,8.533333333333333,50.333333333333336,2000,4,
DE15,8.533333333333333,50.333333333333336,2000,5,
DE15,8.533333333333333,50.333333333333336,2000,6,
DE15,8.533333333333333,50.333333333333336,2000,7,
DE15,8.533333333333333,50.333333333333336,2000,8,
DE15,8.533333333333333,50.333333333333336,2000,9,
DE15,8.533333333333333,50.333333333333336,2000,10,
DE15,8.533333333333333,50.333333333333336,2000,11,
DE15,8.533333333333333,50.333333333333336,2000,12,
DE15,8.533333333333333,50.333333333333336,2001,1,
DE15,8.533333333333333,50.333333333333336,2001,2,
DE15,8.533333333333333,50.333333333333336,2001,3,
DE15,8.533333333333333,50.333333333333336,2001,4,
DE15,8.533333333333333,50.333333333333336,2001,5,
DE15,8.533333333333333,50.333333333333336,2001,6,
DE15,8.533333333333333,50.333333333333336,2001,7,
DE15,8.533333333333333,50.333333333333336,2001,8,
DE15,8.533333333333333,50.333333333333336,2001,9,
DE15,8.533333333333333,50.333333333333336,2001,10,
DE15,8.533333333333333,50.333333333333336,2001,11,
DE15,8.533333333333333,50.333333333333336,2001,12,
DE17,10.566666666666666,49.3,1990,1,.6873805856656083
DE17,10.566666666666666,49.3,1990,2,.2825438945956573
DE17,10.566666666666666,49.3,1990,3,1.6968075585710074
DE17,10.566666666666666,49.3,1990,4,1.2153577491924996
DE17,10.566666666666666,49.3,1990,5,.8999580772532575
DE17,10.566666666666666,49.3,1990,6,-.2503862877080841
DE17,10.566666666666666,49.3,1990,7,.0358496528936972
DE17,10.566666666666666,49.3,1990,8,.10571045442211435
DE17,10.566666666666666,49.3,1990,9,-1.0832311866298072
DE17,10.566666666666666,49.3,1990,10,.32389345441435285
DE17,10.566666666666666,49.3,1990,11,1.3133203611612179
DE17,10.566666666666666,49.3,1990,12,2.4023851780712224
DE17,10.566666666666666,49.3,1991,1,2.1368256244990693
DE17,10.566666666666666,49.3,1991,2,2.851197710320695
DE17,10.566666666666666,49.3,1991,3,1.6539331523206515
DE17,10.566666666666666,49.3,1991,4,1.005582839352917
DE17,10.566666666666666,49.3,1991,5,.8235173317218003
DE17,10.566666666666666,49.3,1991,6,-1.4631754054558483
DE17,10.566666666666666,49.3,1991,7,-.8018465974832862
DE17,10.566666666666666,49.3,1991,8,.057797098726216814
DE17,10.566666666666666,49.3,1991,9,-.3153959110192968
DE17,10.566666666666666,49.3,1991,10,.17689016679674774
DE17,10.566666666666666,49.3,1991,11,1.4444453377619209
DE17,10.566666666666666,49.3,1991,12,1.3598220407887758
DE17,10.566666666666666,49.3,1992,1,1.964801997572732
DE17,10.566666666666666,49.3,1992,2,.9549343554663595
DE17,10.566666666666666,49.3,1992,3,.8435049621485023
DE17,10.566666666666666,49.3,1992,4,1.0686684122950376
DE17,10.566666666666666,49.3,1992,5,.7224632348939983
DE17,10.566666666666666,49.3,1992,6,.9912126583914144
DE17,10.566666666666666,49.3,1992,7,-1.198985262814897
DE17,10.566666666666666,49.3,1992,8,-1.9625477902083366
DE17,10.566666666666666,49.3,1992,9,-.08828491486757167
DE17,10.566666666666666,49.3,1992,10,1.1001111647918456
DE17,10.566666666666666,49.3,1992,11,-.3908228313712943
DE17,10.566666666666666,49.3,1992,12,1.7653299323910745
DE17,10.566666666666666,49.3,1993,1,1.1166159131076845
DE17,10.566666666666666,49.3,1993,2,1.4017985476558559
DE17,10.566666666666666,49.3,1993,3,1.6719431177854975
DE17,10.566666666666666,49.3,1993,4,-.0035061393292877014
DE17,10.566666666666666,49.3,1993,5,.35662494268869077
DE17,10.566666666666666,49.3,1993,6,-.9902064148243233
DE17,10.566666666666666,49.3,1993,7,-1.2361517026901712
